interaction,flux,system
carn_bsqsim,60213.64507301765,BSQ
carn_bsqsim,42845.18016910573,BSQ
carn_bsqsim,114106.39651206085,BSQ
carn_bsqsim,54837.35448258043,BSQ
carn_bsqsim,237902.2484668166,BSQ
carn_bsqsim,95276.04835901824,BSQ
detr_bsqsim,260392.13418014988,BSQ
detr_bsqsim,230515.62210659037,BSQ
detr_bsqsim,24571048.762771238,BSQ
detr_bsqsim,734653.2567240958,BSQ
detr_bsqsim,17286.129484252593,BSQ
detr_bsqsim,10184871.859878631,BSQ
detr_bsqsim,113015.84180134066,BSQ
detr_bsqsim,40803482.9046325,BSQ
detr_bsqsim,7166235.754004577,BSQ
detr_bsqsim,344131.9661661502,BSQ
detr_bsqsim,192325.4513812787,BSQ
detr_bsqsim,15809159.174170973,BSQ
detr_bsqsim,27073884.906160414,BSQ
detr_bsqsim,469261.6557264219,BSQ
detr_bsqsim,14772027.513158528,BSQ
detr_bsqsim,6944339.948612229,BSQ
detr_bsqsim,24348937.726012837,BSQ
detr_bsqsim,618740.4344018935,BSQ
detr_bsqsim,8946479.765368324,BSQ
detr_bsqsim,20124.6748816818,BSQ
detr_bsqsim,2023403.5967403126,BSQ
detr_bsqsim,8107954.3326267125,BSQ
detr_bsqsim,3102.0662656975123,BSQ
detr_bsqsim,3196917.1595056225,BSQ
detr_bsqsim,10561246.581093708,BSQ
detr_bsqsim,506014.39246664353,BSQ
detr_bsqsim,433102.2214898255,BSQ
detr_bsqsim,20604.503361166142,BSQ
detr_bsqsim,620068.9256767805,BSQ
detr_bsqsim,195846.11127795186,BSQ
detr_bsqsim,81505.25378580755,BSQ
detr_bsqsim,357972.5590824505,BSQ
detr_bsqsim,5736588.055954061,BSQ
detr_bsqsim,102105.54957365678,BSQ
detr_bsqsim,1631484.8322461778,BSQ
detr_bsqsim,272123.6501855788,BSQ
detr_bsqsim,134788.72000676484,BSQ
detr_bsqsim,4580447.144894219,BSQ
detr_bsqsim,21398.57290328054,BSQ
detr_bsqsim,1224930.9021471273,BSQ
detr_bsqsim,8399465.237922322,BSQ
detr_bsqsim,474988.1053987114,BSQ
detr_bsqsim,81168.81208152989,BSQ
