interaction,flux,system
para_csmsim,8082.020911055904,CSM
para_csmsim,3135.067533389716,CSM
para_csmsim,2173.5064569814126,CSM
para_csmsim,530.6297674437453,CSM
para_csmsim,7002.6031763361625,CSM
para_csmsim,284.1607785419602,CSM
para_csmsim,5215.477695800288,CSM
para_csmsim,3581.0199129385996,CSM
para_csmsim,26981.0041682379,CSM
para_csmsim,12729.578089677048,CSM
para_csmsim,1033.9897516526694,CSM
para_csmsim,10731.65538854129,CSM
para_csmsim,32362.2865983432,CSM
para_csmsim,3478.479923668842,CSM
para_csmsim,702.3799613086579,CSM
para_csmsim,1305.1859519116178,CSM
para_csmsim,2387.5118103902696,CSM
para_csmsim,322.74093372607524,CSM
para_csmsim,444.04653541373233,CSM
para_csmsim,172.19749683518504,CSM
para_csmsim,2625.2913715537115,CSM
para_csmsim,4154.078095891091,CSM
para_csmsim,13034.45163714946,CSM
para_csmsim,58290.76023550234,CSM
para_csmsim,189.80970371129862,CSM
para_csmsim,15726.652451173679,CSM
para_csmsim,1007.3119414273392,CSM
para_csmsim,7034.142243809453,CSM
para_csmsim,3255.715082318425,CSM
para_csmsim,550.020320981618,CSM
para_csmsim,221.16711304565186,CSM
para_csmsim,797.1798392011862,CSM
para_csmsim,13399.668763276675,CSM
para_csmsim,5116.786641865874,CSM
para_csmsim,705.302533652745,CSM
para_csmsim,85.841362163911,CSM
para_csmsim,17224.266065704203,CSM
para_csmsim,157569.9214233443,CSM
para_csmsim,16263.576161417093,CSM
para_csmsim,4915.00134744062,CSM
para_csmsim,1143.3253292805916,CSM
para_csmsim,3927.8877382814444,CSM
para_csmsim,13295.420220255122,CSM
para_csmsim,5198.948996496719,CSM
para_csmsim,1439.861600919349,CSM
para_csmsim,2192.326389792211,CSM
para_csmsim,3146.3417946848413,CSM
para_csmsim,132.4473524156109,CSM
para_csmsim,37626.94969324434,CSM
para_csmsim,17836.78607167303,CSM
para_csmsim,11707.26226851413,CSM
para_csmsim,6000.846510762521,CSM
para_csmsim,747.450795967944,CSM
para_csmsim,2578.947353727814,CSM
para_csmsim,419.9237871454818,CSM
para_csmsim,3387.0361579957707,CSM
para_csmsim,1523.299404498845,CSM
para_csmsim,62824.11463576919,CSM
para_csmsim,264.6215558192551,CSM
para_csmsim,2385.8782373406943,CSM
para_csmsim,7830.828733808632,CSM
para_csmsim,1396.9713159593161,CSM
para_csmsim,2031.7787695522231,CSM
para_csmsim,14062.230321617892,CSM
para_csmsim,8206.12011122178,CSM
para_csmsim,4892.751823603378,CSM
para_csmsim,12223.567706057926,CSM
para_csmsim,57052.83771041594,CSM
para_csmsim,98592.58418629771,CSM
para_csmsim,13387.34988950839,CSM
para_csmsim,4567.826544259809,CSM
para_csmsim,1746.1859320514627,CSM
para_csmsim,10678.264036698278,CSM
para_csmsim,27734.61797810367,CSM
para_csmsim,16863.56938796546,CSM
para_csmsim,3316.197463986463,CSM
para_csmsim,1538.9978720072202,CSM
para_csmsim,10743.625326855386,CSM
para_csmsim,4864.1901246524985,CSM
para_csmsim,14533.551079673189,CSM
para_csmsim,16523.07912917902,CSM
para_csmsim,11905.966715250292,CSM
para_csmsim,1848.2061182403002,CSM
para_csmsim,1086.6567904794376,CSM
para_csmsim,11980.212787164619,CSM
para_csmsim,9073.782317801344,CSM
