interaction,flux,system
total_epb,779179.3060867821,EPB
total_epb,817023.0484824479,EPB
total_epb,827747.0605689405,EPB
total_epb,763741.2803543927,EPB
total_epb,784833.5044658234,EPB
total_epb,791066.7576427312,EPB
total_epb,782015.5560868272,EPB
total_epb,791824.5669610789,EPB
total_epb,780863.3555087708,EPB
total_epb,831834.400243843,EPB
total_epb,845601.029620946,EPB
total_epb,808088.5406453729,EPB
total_epb,812020.390327676,EPB
total_epb,2873179.533621794,EPB
total_epb,797216.3244032126,EPB
total_epb,794531.574996915,EPB
total_epb,808987.2578765491,EPB
total_epb,790176.4152464812,EPB
total_epb,769641.5536318728,EPB
total_epb,847111.8478855854,EPB
total_epb,821514.01913821,EPB
total_epb,777434.7874198181,EPB
total_epb,841004.8402275244,EPB
total_epb,779920.5351956919,EPB
total_epb,805678.7663140901,EPB
total_epb,776768.7988559633,EPB
total_epb,928326.7439604269,EPB
total_epb,826799.5036427801,EPB
total_epb,828527.950886129,EPB
total_epb,1140467.581328933,EPB
total_epb,795902.7127676709,EPB
total_epb,828337.4134241263,EPB
total_epb,775242.7175032432,EPB
total_epb,790679.3583519427,EPB
total_epb,856049.0003283264,EPB
total_epb,807536.2954310038,EPB
total_epb,795540.2022607302,EPB
total_epb,782976.2881292447,EPB
total_epb,1059103.2079699838,EPB
total_epb,769507.0375319716,EPB
total_epb,796495.6879886542,EPB
total_epb,781157.7808301969,EPB
total_epb,816277.8449086301,EPB
total_epb,1439899.7996593087,EPB
total_epb,761885.9129332163,EPB
total_epb,834152.149901379,EPB
total_epb,806130.735365849,EPB
total_epb,763087.8132371852,EPB
total_epb,801348.2585010534,EPB
total_epb,783863.0253495784,EPB
total_epb,785100.7211612833,EPB
total_epb,783295.1177334755,EPB
total_epb,798813.899198939,EPB
total_epb,828385.1311494525,EPB
total_epb,771188.2416065424,EPB
