logM,logN,logB
-17.9078571175237,4.053001598687718,-12.464843374487534
-17.289278632461265,NA,-11.426747768729175
NA,NA,-13.815510557964274
NA,NA,-14.506659735861547
NA,NA,-15.205812940481703
NA,NA,-13.486206810821674
NA,NA,-14.924173182485886
NA,NA,-14.486896246742706
NA,NA,-13.351776541732134
-16.772022118364983,NA,-14.777845228339835
-12.635932910473059,NA,-11.281813744006842
-19.624653548278303,NA,-11.21282087251989
-18.7773556878911,NA,-11.83450908909769
-17.72753356339242,NA,-10.4482147279778
-17.72753356339242,NA,-13.913123386831275
-17.034386382832476,NA,-12.02375108873622
-17.289278632461265,NA,-12.32711097390723
-17.289278632461265,NA,-12.404523584254012
-17.289278632461265,NA,-11.27390856449973
-16.772022118364983,NA,-11.155251020698412
-17.391061326771208,NA,-10.557414019942792
-17.355970006959936,NA,-11.705297357617685
-13.843982051540188,7.33380702069869,-6.510187943001113
-10.578643156527404,9.766077217962646,-0.628492853628124
-14.657389792324619,NA,-0.2602229487213352
-10.450438232615857,8.667950118975364,-1.5415134114517284
-9.214067910624333,8.774679423760933,-0.4727467481585867
-10.681497002889976,7.909849325098543,-2.806767829671877
-10.24759720007322,8.909914778010371,-1.1443413029413678
-10.581794594683576,10.3708445575597,-0.1746629588666828
-7.554544450665939,8.281868247279975,0.5600141657153136
-10.311530380110286,10.84463595654831,0.5591353868470101
-10.423157841961721,8.028217118176784,-2.3456700627791136
-14.661505933619774,NA,-4.854593546322782
-10.598103411075778,10.203443985863297,-0.6260737500217192
-9.214067910624333,8.081533789184329,-1.1658937682790433
-10.549377934407033,6.176428443180025,-4.662227428475446
-10.084278760910792,9.197321999492788,-0.6988821943588039
-10.832982072018916,9.764617362431697,-1.0514342804669043
-9.807144270202404,11.789684169071364,2.0241467123459143
-10.778206970699786,9.50912112557546,-1.2316324976835247
-10.767470979305415,9.30974760194214,-1.703745295207479
-10.79397263294098,8.860189812165558,-1.876027340346654
-10.64608215321088,10.221701618573645,-0.49768583020543244
-9.988065529011426,NA,NA
-10.618829218605843,9.600647171225802,-1.0523702252947316
-9.214067910624333,8.081533789184329,-1.1658937682790433
-19.93027332141675,NA,-6.607872933449038
-22.843529373146502,NA,-5.095409176145694
-21.822878625948103,NA,-13.944480939261235
-21.822878625948103,NA,-13.18957212709778
-19.744939714152803,NA,-7.940579827112244
-20.45323869973335,NA,-7.4396343119459605
-21.576581769659178,NA,-5.683509369816646
-20.750637033742542,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-18.90194756547681,NA,-2.437802477533086
-19.290565103012366,NA,-6.305298963706695
NA,NA,-9.689990378273723
NA,NA,NA
-21.426463353359857,NA,-8.130231554872633
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-21.18848094946035,NA,-9.218372543673446
-19.86460421790889,NA,-5.61731124351908
-20.913216420904856,NA,NA
-21.93728897712585,NA,-7.9277412471950575
-22.633808842164434,NA,-5.8441140792580795
NA,NA,NA
-23.658844187680653,NA,-7.165749107732093
-20.41578113719845,NA,-7.3130204070876355
-23.10489413728091,NA,-9.978211098732064
-23.10489413728091,NA,NA
-22.07419305422901,NA,-4.945550047440322
-22.95819228146664,NA,NA
-21.18848094946035,NA,-4.874213707110106
-21.822878625948103,NA,NA
NA,NA,NA
-20.540944280152456,NA,-7.483830787956245
-20.050321363703986,15.516919536106515,-2.494956985641502
-18.744197269413363,14.43866699432786,-2.225713870706324
-20.050321363703986,15.03500404099787,-2.855970331178832
NA,NA,NA
-19.186398617347145,18.78442929781879,1.6774722286537076
-18.186636818169866,11.173832477178737,-4.932841266656236
-20.401182337777296,18.42234589681551,-1.9811873361388346
-17.838465124099702,13.089893428083021,-2.669828544532111
-17.838465124099702,8.537089931930687,-7.2228770671927
NA,NA,-7.120082537862498
-18.38724596786613,12.721809121299474,-3.5862362269428196
NA,NA,-3.7898850218935087
NA,NA,-11.417615285165903
-20.338003436155766,12.723694323715163,-5.5399813674996254
-18.48724798822448,11.808039253681985,-4.599287522829936
-18.48724798822448,7.032041567022979,-9.375215015166416
-19.038720452025505,6.3007123974743235,-10.658510136814161
-19.038720452025505,10.02170604892128,-6.938008322153158
-20.338003436155766,9.217507625739746,-9.046522286746788
-16.00191389666891,8.281868247279975,-5.640103697993019
-16.55567081298472,10.23813634197326,-4.237670046477203
-17.737583899245923,11.842446886261818,-5.896554447324997
-20.192637585884242,18.242443655947373,-1.9501938108478143
-20.379676132556334,14.477300261737033,-5.205792881372444
-19.038720452025505,15.09440093641351,-1.8648780540637888
-18.1863994482277,5.574432802628352,-10.53084699255807
-22.763486665472964,17.745322297499673,-5.021322196151401
-19.40418022551997,14.636036459096028,-4.767089295413899
-19.93480847658214,7.748339222815792,-12.186270018233994
-18.845328671477304,14.161547895660204,-2.6047217987888196
-20.90718867510734,17.89583050508103,-3.0117376794293858
-16.756754646234196,NA,NA
-19.50835309258214,15.859924919427637,-3.6482366756519196
-10.242041955361666,NA,-9.259530616166954
NA,NA,-4.9196891683934645
NA,NA,-11.995811720046978
NA,NA,-9.06192036685791
NA,NA,-12.737100976613684
NA,NA,-14.3049009010102
NA,NA,-12.159189059631323
NA,NA,-4.995180339541395
NA,NA,-6.957050570707015
NA,NA,-6.759593928001617
NA,NA,-10.434515883619639
NA,NA,-12.002315808016155
NA,NA,-9.856603966637278
NA,NA,-2.692590815569795
-15.322527270299226,8.365411702837674,-6.957050570707015
-15.023826111724347,12.406725813565993,-2.6170999666068084
-16.27826440311114,6.5842940311530604,-9.693226627052931
-16.27826440311114,9.518643854077427,-6.759593928001617
-17.127324378491743,6.423685179191323,-10.7019952487539
-14.668357117281895,2.6665335208992764,-12.002315808016155
-16.27826440311114,6.421410863348349,-9.856603966637278
-14.668357117281895,11.975765874507639,-2.692590815569795
-13.656449098633939,10.382650358170698,-3.2737941026287816
-15.237224864315426,7.651253309968804,-7.586013847048331
-15.139431239526104,4.021594641857437,-11.120883377194204
-15.139431239526104,9.54414190257769,-5.59526893500697
-30.303221664137062,NA,-17.322068455284256
-16.074078765541547,8.825496673517481,-7.24855687376458
-17.74264720120247,4.881285622068407,-12.863852682252828
-26.16776571367253,NA,-3.2737941026287816
-12.6162930421222,3.784416880823,-8.831903936255937
NA,NA,-10.33735213516599
NA,NA,-10.042749619869635
NA,NA,-10.175296275831618
-13.553146293496782,6.176615430912096,-7.376479726729492
-13.553146293496782,6.4718515817334055,-7.0812756798230225
-12.404523584254012,5.189004606607336,-7.2155040135842325
-15.754008247304133,11.483856939523372,-4.270170461552432
-9.182095733841019,5.06158186171436,-3.611481471413641
-9.292268689628687,8.59323343838113,-0.6990346779097856
NA,NA,-3.611481471413641
NA,NA,-0.6990346779097856
-11.1575845103998,7.623358426362633,-3.9373972252599647
